TIME,farm_unique_name,Wind120
2023-11-10,fuat_res,4.419583333333333
2023-11-10,gazi_res,6.437916666666666
2023-11-10,ge_res,5.435
2023-11-10,gelibolu_res,5.608333333333333
2023-11-10,gelibolu_yelen_res,4.367083333333333
2023-11-10,geris_res,3.8516666666666666
2023-11-10,germiyan_res_egenda,5.312916666666667
2023-11-10,germiyan_res_gural,6.013333333333333
2023-11-10,geycek_res,3.4920833333333334
2023-11-10,geyve_res,4.659583333333333
2023-11-10,gok_res,4.089166666666666
2023-11-10,gokcedag_res,2.1395833333333334
2023-11-10,gokdag_res,3.7525
2023-11-10,goktepe_res,4.245416666666666
2023-11-10,gokzirve_res,3.39
2023-11-10,gop_res,6.654166666666666
2023-11-10,gulpinar_res,7.935
2023-11-10,gunaydin_res,5.127083333333333
2023-11-10,gundogdu_res,2.86875
2023-11-10,hacibey_res,5.629583333333334
2023-11-10,hamsi_res,3.9583333333333335
2023-11-10,harmanlik_res,3.37375
2023-11-10,hasanbeyli_res,2.4133333333333336
2023-11-10,hasanoba_res,7.365416666666667
2023-11-10,havza_res,2.6779166666666665
2023-11-10,hilal_2_res,2.2775
2023-11-10,ilgardere_res,4.862916666666667
2023-11-10,incesu_res,2.3020833333333335
2023-11-10,intepe_res_ado,7.218333333333334
2023-11-10,intepe_res_demirer,7.218333333333334
2023-11-10,istanbul_res,6.76125
2023-11-10,kalfakoy_res,1.4670833333333333
2023-11-10,kandira_res,4.479166666666667
2023-11-10,kangal_res,4.44125
2023-11-10,kanije_res,6.390416666666667
2023-11-10,kapidag_res,5.6499999999999995
2023-11-10,karabel_res,4.370416666666666
2023-11-10,karaburun_res,4.77125
2023-11-10,karacabey_res,2.7466666666666666
2023-11-10,karacayir_res,3.1345833333333335
2023-11-10,karadag_res_gama,3.440416666666667
2023-11-10,karadag_res_turkcell,4.0129166666666665
2023-11-10,karadere_res,6.868333333333333
2023-11-10,karakurt_res,3.814583333333333
2023-11-10,karlitepe_res,1.415
2023-11-10,karova_res,3.5758333333333336
2023-11-10,kartaldagi_res,2.466666666666667
2023-11-10,kavakli_res,4.88875
2023-11-10,keltepe_res,5.7683333333333335
2023-11-10,kemerburgaz_res,6.349166666666666
2023-11-10,kinik_res,4.650416666666667
2023-11-10,kirazli_res,2.6391666666666667
2023-11-10,kirkagac_res,5.0062500000000005
2023-11-10,kiyikoy_res,5.785416666666666
2023-11-10,kiyikoy_res_ecetur,6.365416666666667
2023-11-10,ko_res,5.0720833333333335
2023-11-10,kocalar_res,7.227916666666666
2023-11-10,kocatepe_res,3.1420833333333333
2023-11-10,konakpinar_res,3.607083333333333
2023-11-10,korkmaz_res,4.809583333333333
2023-11-10,koru_res,6.095833333333334
2023-11-10,korudagi_res,4.974166666666666
2023-11-10,kozbeyli_res,4.0320833333333335
2023-11-10,kuptepe_res,5.6379166666666665
2023-11-10,kurekdagi_res,5.627083333333334
2023-11-10,kurtini_res,2.317083333333333
2023-11-10,kurtkayasi_res,3.4283333333333332
2023-11-10,kusadasi_res,3.795
2023-11-10,kuyucak_res,4.814166666666666
2023-11-10,lodos_res,4.77125
2023-11-10,madranbaba_res,4.942916666666666
2023-11-10,mare_res,5.709166666666667
2023-11-10,marmara_res,5.795000000000001
2023-11-10,maslaktepe_res,6.56375
2023-11-10,mazi_3_res,5.260833333333333
2023-11-10,mersinli_res,3.0520833333333335
2023-11-10,meryem_res,2.6970833333333335
2023-11-10,merzifon_res,3.74625
2023-11-10,metafor_res,3.2762499999999997
2023-11-10,metristepe_res,5.597916666666666
2023-11-10,miskevank_res,7.098333333333334
2023-11-10,mordogan_res_ayen,4.804583333333333
2023-11-10,mordogan_res_egenda,5.522083333333334
2023-11-10,msp_res,6.346666666666667
2023-11-10,mut_res,2.6216666666666666
2023-11-10,mutlu_res,2.720416666666667
2023-11-10,odemis_res,3.6054166666666667
2023-11-10,omerli_res,6.020833333333333
2023-11-10,orlemis_res,6.003333333333334
2023-11-10,ortamandira_res,4.480416666666667
2023-11-10,ova_res,2.1216666666666666
2023-11-10,ovacik_res,6.401666666666666
2023-11-10,ozbek_res,2.3075
2023-11-10,pamukova_res,1.8941666666666668
2023-11-10,pasalimani_res,4.927083333333333
2023-11-10,pazarkoy_res,4.730833333333333
2023-11-10,petkim_res,3.8058333333333336
2023-11-10,pitane_res,5.8999999999999995
2023-11-10,poyraz_res_mon,6.285416666666666
2023-11-10,poyraz_res_polat,3.2466666666666666
2023-11-10,resadiye_eih,3.5075
2023-11-10,sa_res,5.184583333333333
2023-11-10,sadilli_res,6.97
2023-11-10,sakarbayir_res,6.200833333333333
2023-11-10,salman_res,6.766666666666667
2023-11-10,samli_res,5.573333333333333
2023-11-10,samurlu_res,4.55
2023-11-10,sapdagi_res,5.46625
2023-11-10,saray_res,6.565416666666667
2023-11-10,sarikaya_res,6.078749999999999
2023-11-10,saritepe_res,2.22375
2023-11-10,saros_res,5.622083333333333
2023-11-10,sarpincik_res,6.797499999999999
2023-11-10,sayalar_res,5.905833333333334
2023-11-10,sebenoba_res,2.6445833333333333
2023-11-10,seferihisar_res_eksim,4.579583333333333
2023-11-10,seferihisar_res_ustyapi,4.579583333333333
2023-11-10,senbuk_res_tefirom,1.4108333333333334
2023-11-10,senbuk_res_zaf,2.5433333333333334
2023-11-10,senkoy_res,1.9020833333333333
2023-11-10,sertavul_res,2.5966666666666667
2023-11-10,seyitali_res,4.36125
2023-11-10,seyitonbasi_res,4.790416666666666
2023-11-10,sibel_res,4.76
2023-11-10,sile_res,6.045416666666667
2023-11-10,silivri_res,6.206666666666667
2023-11-10,sincik_res,1.6254166666666665
2023-11-10,soganli_res,4.428333333333334
2023-11-10,soma_res_bilgin,5.020833333333333
2023-11-10,soma_res_polat,6.060833333333334
2023-11-10,soma_res_teias,6.2225
2023-11-10,suloglu_res,7.4975
2023-11-10,sunjut_res,5.996666666666666
2023-11-10,susurluk_res,4.662083333333333
2023-11-10,tatlipinar_res,3.7383333333333333
2023-11-10,tayakadin_res,6.299166666666667
2023-11-10,tepe_res,5.925833333333333
2023-11-10,tire_res,3.4145833333333333
2023-11-10,tokat_res,3.2104166666666667
2023-11-10,turguttepe_res,3.9475
2023-11-10,ucpinar_res,8.4175
2023-11-10,uluborlu_res,2.51625
2023-11-10,umurlar_res,3.1750000000000003
2023-11-10,urla_2_res,4.96625
2023-11-10,urla_res_egenda,5.355416666666667
2023-11-10,vize_2_res,7.387083333333333
2023-11-10,yahselli_res,4.56375
2023-11-10,yahyali_res,3.71625
2023-11-10,yakaagzi_res,7.542083333333333
2023-11-10,yamactepe_res,6.398333333333333
2023-11-10,yaylakoy_res,6.179583333333333
2023-11-10,yeni_1_res,7.390416666666667
2023-11-10,yenihisar_res,4.40125
2023-11-10,yenikoy_res,4.78
2023-11-10,yenikoy_res_mutlu,6.74625
2023-11-10,yilmaz_res,4.384166666666666
2023-11-10,yuntdag_res,6.4575
2023-11-10,zeliha_res,7.5225
2023-11-10,zeytineli_res,5.48875
2023-11-10,zincirli_res,3.4179166666666667
2023-11-10,ziyaret_res,3.544166666666667
2023-11-10,zonguldak_1_res,5.119166666666667
2023-11-10,zonguldak_2_res,6.53125
2023-11-11,ada_2_res,11.537916666666668
2023-11-11,ada_res,12.320833333333333
2023-11-11,adapazari_res,11.067083333333334
2023-11-11,air_4_res,11.564166666666667
2023-11-11,akbuk_2_res,12.78
2023-11-11,akbuk_res_antik,13.014583333333334
2023-11-11,akbuk_res_ayen,11.607083333333334
2023-11-11,akca_res,15.361666666666666
2023-11-11,akdag_res,4.895416666666667
2023-11-11,akhisar_res,8.73625
2023-11-11,akkus_res,12.61875
2023-11-11,aksu_res,3.578333333333333
2023-11-11,akyel_2_res,5.771249999999999
2023-11-11,akyurt_res,12.693333333333333
2023-11-11,alacati_res_egenda,14.046666666666667
2023-11-11,alacati_res_euas,14.188749999999999
2023-11-11,alares_2_res,18.300416666666667
2023-11-11,aliaga_res,15.62
2023-11-11,alibeyhuyug_res,10.84125
2023-11-11,amasya_res,4.8862499999999995
2023-11-11,amasya_res_eih,4.945416666666667
2023-11-11,andoz_res,2.191666666666667
2023-11-11,arapkir_res,2.0079166666666666
2023-11-11,ardicli_res,7.619583333333334
2023-11-11,arzu_res,4.7375
2023-11-11,atakale_res,6.93875
2023-11-11,atik_res,8.100416666666666
2023-11-11,aydos_res,12.99125
2023-11-11,ayvalik_res,14.589583333333332
2023-11-11,ayyıldız_res,14.695416666666667
2023-11-11,bafa_res,9.482083333333334
2023-11-11,bagarasi_res,12.7725
2023-11-11,baglama_res,1.2683333333333333
2023-11-11,baglar_res,6.84625
2023-11-11,balabanli_res,10.067083333333334
2023-11-11,balikesir_res,15.977083333333333
2023-11-11,bandirma_3_res,13.73375
2023-11-11,bandirma_4_res,18.429166666666667
2023-11-11,bandirma_res_bilgin,16.708333333333332
2023-11-11,barbaros_res,16.83625
2023-11-11,belen_res,6.245
2023-11-11,bereketli_res,13.430416666666666
2023-11-11,berg_res,18.866666666666667
2023-11-11,bergama_res,16.21708333333333
2023-11-11,bergama_res_vento,14.520833333333334
2023-11-11,biga_res,10.839583333333332
2023-11-11,bozcaada_res,16.254583333333333
2023-11-11,bozuyuk_1_res,14.129583333333334
2023-11-11,bozuyuk_2_res,10.992083333333333
2023-11-11,bozyaka_res,15.600833333333334
2023-11-11,burgaz_res,16.521666666666665
2023-11-11,camseki_res,15.506666666666668
2023-11-11,canakkale_res,15.745
2023-11-11,candir_res,11.16125
2023-11-11,canta_res,10.63125
2023-11-11,catalca_res,13.5875
2023-11-11,cataltepe_res,12.322083333333333
2023-11-11,cataltepe_res_alize,16.434583333333332
2023-11-11,caypinar_res,12.09375
2023-11-11,cercikaya_res,7.232500000000001
2023-11-11,cerit_res,2.21375
2023-11-11,cerkes_res,12.688333333333333
2023-11-11,cesme_res_1_demirer,14.592916666666667
2023-11-11,cesme_res_2_vega,14.363333333333335
2023-11-11,dagpazari_res,2.2158333333333333
2023-11-11,dares_res,7.332916666666667
2023-11-11,datca_res,6.962083333333333
2023-11-11,demirciler_res,4.980416666666667
2023-11-11,demircili_res,13.425833333333335
2023-11-11,denizli_res,10.577083333333333
2023-11-11,dikili_res,7.834583333333334
2023-11-11,dilek_res,4.5625
2023-11-11,dinar_res,6.84
2023-11-11,duzova_res,9.345833333333333
2023-11-11,eber_res,11.307083333333333
2023-11-11,edincik_res,14.337083333333332
2023-11-11,ege_res,12.414166666666667
2023-11-11,elmali_res_peker,3.6770833333333335
2023-11-11,elmali_res_sur,3.6770833333333335
2023-11-11,enez_res,11.172916666666666
2023-11-11,erciyes_res,5.055833333333333
2023-11-11,esenkoy_res,16.370833333333334
2023-11-11,evrencik_res,11.674999999999999
2023-11-11,fatma_res,5.745833333333334
2023-11-11,fener_res,10.158333333333333
2023-11-11,fuat_res,15.391666666666666
2023-11-11,gazi_res,12.705416666666666
2023-11-11,ge_res,14.189166666666667
2023-11-11,gelibolu_res,19.170833333333334
2023-11-11,gelibolu_yelen_res,14.864166666666668
2023-11-11,geris_res,10.08625
2023-11-11,germiyan_res_egenda,14.373333333333333
2023-11-11,germiyan_res_gural,15.273333333333333
2023-11-11,geycek_res,6.654583333333334
2023-11-11,geyve_res,14.230416666666665
2023-11-11,gok_res,10.793333333333335
2023-11-11,gokcedag_res,5.617916666666667
2023-11-11,gokdag_res,8.054166666666667
2023-11-11,goktepe_res,13.746666666666668
2023-11-11,gokzirve_res,7.21625
2023-11-11,gop_res,11.690833333333332
2023-11-11,gulpinar_res,16.605
2023-11-11,gunaydin_res,19.48375
2023-11-11,gundogdu_res,10.49
2023-11-11,hacibey_res,12.083333333333334
2023-11-11,hamsi_res,12.135833333333332
2023-11-11,harmanlik_res,13.908333333333333
2023-11-11,hasanbeyli_res,3.5970833333333334
2023-11-11,hasanoba_res,17.153333333333332
2023-11-11,havza_res,9.122916666666667
2023-11-11,hilal_2_res,4.68
2023-11-11,ilgardere_res,14.959166666666667
2023-11-11,incesu_res,8.5175
2023-11-11,intepe_res_ado,18.241666666666667
2023-11-11,intepe_res_demirer,18.241666666666667
2023-11-11,istanbul_res,16.04041666666667
2023-11-11,kalfakoy_res,13.065416666666666
2023-11-11,kandira_res,7.050833333333333
2023-11-11,kangal_res,9.325000000000001
2023-11-11,kanije_res,14.112916666666665
2023-11-11,kapidag_res,13.692083333333334
2023-11-11,karabel_res,12.773333333333333
2023-11-11,karaburun_res,17.2425
2023-11-11,karacabey_res,11.652500000000002
2023-11-11,karacayir_res,11.11875
2023-11-11,karadag_res_gama,14.783333333333333
2023-11-11,karadag_res_turkcell,13.939583333333333
2023-11-11,karadere_res,14.777916666666668
2023-11-11,karakurt_res,10.145833333333334
2023-11-11,karlitepe_res,8.424999999999999
2023-11-11,karova_res,12.297083333333333
2023-11-11,kartaldagi_res,4.079583333333333
2023-11-11,kavakli_res,14.332083333333332
2023-11-11,keltepe_res,20.62
2023-11-11,kemerburgaz_res,11.831249999999999
2023-11-11,kinik_res,12.417916666666665
2023-11-11,kirazli_res,9.525833333333333
2023-11-11,kirkagac_res,13.532916666666667
2023-11-11,kiyikoy_res,10.639583333333333
2023-11-11,kiyikoy_res_ecetur,12.298333333333334
2023-11-11,ko_res,12.765
2023-11-11,kocalar_res,17.927916666666665
2023-11-11,kocatepe_res,10.615416666666667
2023-11-11,konakpinar_res,6.572083333333333
2023-11-11,korkmaz_res,13.625
2023-11-11,koru_res,17.199583333333333
2023-11-11,korudagi_res,13.405000000000001
2023-11-11,kozbeyli_res,14.016666666666666
2023-11-11,kuptepe_res,11.6425
2023-11-11,kurekdagi_res,14.9125
2023-11-11,kurtini_res,3.0325
2023-11-11,kurtkayasi_res,6.087083333333333
2023-11-11,kusadasi_res,13.045416666666666
2023-11-11,kuyucak_res,13.602916666666665
2023-11-11,lodos_res,17.2425
2023-11-11,madranbaba_res,8.442916666666667
2023-11-11,mare_res,14.992083333333333
2023-11-11,marmara_res,14.975416666666666
2023-11-11,maslaktepe_res,16.291666666666668
2023-11-11,mazi_3_res,13.264583333333334
2023-11-11,mersinli_res,12.190416666666666
2023-11-11,meryem_res,9.34625
2023-11-11,merzifon_res,3.766666666666667
2023-11-11,metafor_res,2.7391666666666663
2023-11-11,metristepe_res,12.679583333333333
2023-11-11,miskevank_res,3.2754166666666666
2023-11-11,mordogan_res_ayen,17.697083333333335
2023-11-11,mordogan_res_egenda,15.034166666666666
2023-11-11,msp_res,11.505
2023-11-11,mut_res,5.709583333333334
2023-11-11,mutlu_res,8.538333333333334
2023-11-11,odemis_res,13.156666666666666
2023-11-11,omerli_res,10.592916666666666
2023-11-11,orlemis_res,15.32125
2023-11-11,ortamandira_res,12.904583333333333
2023-11-11,ova_res,8.560416666666667
2023-11-11,ovacik_res,16.477083333333333
2023-11-11,ozbek_res,4.715
2023-11-11,pamukova_res,6.394166666666667
2023-11-11,pasalimani_res,11.263333333333334
2023-11-11,pazarkoy_res,14.260833333333332
2023-11-11,petkim_res,14.8225
2023-11-11,pitane_res,12.211666666666666
2023-11-11,poyraz_res_mon,19.68375
2023-11-11,poyraz_res_polat,14.2275
2023-11-11,resadiye_eih,12.3975
2023-11-11,sa_res,16.264166666666664
2023-11-11,sadilli_res,16.889583333333334
2023-11-11,sakarbayir_res,12.021666666666667
2023-11-11,salman_res,17.379583333333333
2023-11-11,samli_res,17.38375
2023-11-11,samurlu_res,18.655833333333334
2023-11-11,sapdagi_res,16.98375
2023-11-11,saray_res,11.047083333333333
2023-11-11,sarikaya_res,11.785833333333334
2023-11-11,saritepe_res,3.608333333333333
2023-11-11,saros_res,18.354583333333334
2023-11-11,sarpincik_res,18.681250000000002
2023-11-11,sayalar_res,15.252083333333333
2023-11-11,sebenoba_res,7.470833333333334
2023-11-11,seferihisar_res_eksim,12.885833333333332
2023-11-11,seferihisar_res_ustyapi,12.885833333333332
2023-11-11,senbuk_res_tefirom,2.46875
2023-11-11,senbuk_res_zaf,2.7770833333333336
2023-11-11,senkoy_res,5.8933333333333335
2023-11-11,sertavul_res,4.309166666666667
2023-11-11,seyitali_res,13.561250000000001
2023-11-11,seyitonbasi_res,15.489583333333334
2023-11-11,sibel_res,12.931666666666667
2023-11-11,sile_res,11.524583333333332
2023-11-11,silivri_res,11.333333333333334
2023-11-11,sincik_res,1.5866666666666667
2023-11-11,soganli_res,4.099583333333333
2023-11-11,soma_res_bilgin,12.61625
2023-11-11,soma_res_polat,16.994583333333335
2023-11-11,soma_res_teias,15.6975
2023-11-11,suloglu_res,12.829583333333334
2023-11-11,sunjut_res,13.697916666666666
2023-11-11,susurluk_res,16.849166666666665
2023-11-11,tatlipinar_res,16.421666666666667
2023-11-11,tayakadin_res,11.974583333333333
2023-11-11,tepe_res,13.799999999999999
2023-11-11,tire_res,13.489583333333334
2023-11-11,tokat_res,10.827916666666667
2023-11-11,turguttepe_res,8.3025
2023-11-11,ucpinar_res,19.797916666666666
2023-11-11,uluborlu_res,7.455000000000001
2023-11-11,umurlar_res,10.508333333333333
2023-11-11,urla_2_res,14.717083333333333
2023-11-11,urla_res_egenda,13.306666666666667
2023-11-11,vize_2_res,12.05625
2023-11-11,yahselli_res,17.982916666666664
2023-11-11,yahyali_res,7.530833333333334
2023-11-11,yakaagzi_res,4.7825
2023-11-11,yamactepe_res,12.206666666666665
2023-11-11,yaylakoy_res,18.8775
2023-11-11,yeni_1_res,16.882916666666667
2023-11-11,yenihisar_res,11.8775
2023-11-11,yenikoy_res,14.262500000000001
2023-11-11,yenikoy_res_mutlu,18.209166666666665
2023-11-11,yilmaz_res,17.632916666666667
2023-11-11,yuntdag_res,17.609583333333333
2023-11-11,zeliha_res,12.757916666666667
2023-11-11,zeytineli_res,13.381666666666666
2023-11-11,zincirli_res,5.584166666666667
2023-11-11,ziyaret_res,6.72125
2023-11-11,zonguldak_1_res,12.15875
2023-11-11,zonguldak_2_res,16.322083333333335
2023-11-12,ada_2_res,8.355416666666667
2023-11-12,ada_res,10.3275
2023-11-12,adapazari_res,6.129166666666666
2023-11-12,air_4_res,7.742916666666666
2023-11-12,akbuk_2_res,10.845416666666667
2023-11-12,akbuk_res_antik,10.741666666666667
2023-11-12,akbuk_res_ayen,9.59
2023-11-12,akca_res,11.592083333333333
2023-11-12,akdag_res,11.247916666666667
2023-11-12,akhisar_res,7.41375
2023-11-12,akkus_res,13.089583333333332
2023-11-12,aksu_res,6.1325
2023-11-12,akyel_2_res,7.74625
2023-11-12,akyurt_res,14.378750000000002
2023-11-12,alacati_res_egenda,9.73
2023-11-12,alacati_res_euas,9.68625
2023-11-12,alares_2_res,7.828333333333333
2023-11-12,aliaga_res,10.053749999999999
2023-11-12,alibeyhuyug_res,14.811250000000001
2023-11-12,amasya_res,10.606666666666667
2023-11-12,amasya_res_eih,11.003333333333332
2023-11-12,andoz_res,3.2854166666666664
2023-11-12,arapkir_res,3.4187499999999997
2023-11-12,ardicli_res,8.929583333333333
2023-11-12,arzu_res,11.102916666666667
2023-11-12,atakale_res,11.848333333333334
2023-11-12,atik_res,10.16375
2023-11-12,aydos_res,7.685
2023-11-12,ayvalik_res,6.5633333333333335
2023-11-12,ayyıldız_res,7.15875
2023-11-12,bafa_res,8.77625
2023-11-12,bagarasi_res,12.721666666666666
2023-11-12,baglama_res,1.80375
2023-11-12,baglar_res,8.569583333333334
2023-11-12,balabanli_res,7.58125
2023-11-12,balikesir_res,8.0325
2023-11-12,bandirma_3_res,5.774166666666667
2023-11-12,bandirma_4_res,7.822916666666667
2023-11-12,bandirma_res_bilgin,6.800833333333333
2023-11-12,barbaros_res,10.0375
2023-11-12,belen_res,8.085416666666667
2023-11-12,bereketli_res,16.631666666666668
2023-11-12,berg_res,13.26625
2023-11-12,bergama_res,12.175833333333335
2023-11-12,bergama_res_vento,10.264583333333333
2023-11-12,biga_res,8.547500000000001
2023-11-12,bozcaada_res,5.154166666666667
2023-11-12,bozuyuk_1_res,9.683333333333334
2023-11-12,bozuyuk_2_res,8.2175
2023-11-12,bozyaka_res,9.610833333333334
2023-11-12,burgaz_res,7.447916666666667
2023-11-12,camseki_res,5.309166666666667
2023-11-12,canakkale_res,5.40625
2023-11-12,candir_res,8.571666666666667
2023-11-12,canta_res,7.296250000000001
2023-11-12,catalca_res,7.695416666666667
2023-11-12,cataltepe_res,7.431666666666666
2023-11-12,cataltepe_res_alize,10.19125
2023-11-12,caypinar_res,7.089583333333334
2023-11-12,cercikaya_res,8.785416666666666
2023-11-12,cerit_res,2.9004166666666666
2023-11-12,cerkes_res,14.115416666666667
2023-11-12,cesme_res_1_demirer,10.215
2023-11-12,cesme_res_2_vega,9.7825
2023-11-12,dagpazari_res,3.6125000000000003
2023-11-12,dares_res,6.493333333333333
2023-11-12,datca_res,6.032916666666666
2023-11-12,demirciler_res,4.978750000000001
2023-11-12,demircili_res,9.702083333333333
2023-11-12,denizli_res,10.351666666666667
2023-11-12,dikili_res,8.462083333333334
2023-11-12,dilek_res,5.2004166666666665
2023-11-12,dinar_res,9.745416666666666
2023-11-12,duzova_res,7.613333333333333
2023-11-12,eber_res,12.632083333333334
2023-11-12,edincik_res,7.125416666666666
2023-11-12,ege_res,9.305833333333334
2023-11-12,elmali_res_peker,4.5616666666666665
2023-11-12,elmali_res_sur,4.5616666666666665
2023-11-12,enez_res,8.106250000000001
2023-11-12,erciyes_res,7.033333333333334
2023-11-12,esenkoy_res,8.758333333333333
2023-11-12,evrencik_res,7.82
2023-11-12,fatma_res,5.116666666666666
2023-11-12,fener_res,8.750833333333334
2023-11-12,fuat_res,12.797083333333333
2023-11-12,gazi_res,7.939166666666666
2023-11-12,ge_res,10.651666666666666
2023-11-12,gelibolu_res,8.219166666666666
2023-11-12,gelibolu_yelen_res,5.227916666666666
2023-11-12,geris_res,7.459583333333334
2023-11-12,germiyan_res_egenda,9.854583333333332
2023-11-12,germiyan_res_gural,10.440416666666666
2023-11-12,geycek_res,7.1187499999999995
2023-11-12,geyve_res,6.972916666666666
2023-11-12,gok_res,8.758333333333333
2023-11-12,gokcedag_res,6.8620833333333335
2023-11-12,gokdag_res,7.722083333333334
2023-11-12,goktepe_res,6.809166666666666
2023-11-12,gokzirve_res,5.554166666666667
2023-11-12,gop_res,7.797499999999999
2023-11-12,gulpinar_res,6.388333333333333
2023-11-12,gunaydin_res,7.047499999999999
2023-11-12,gundogdu_res,6.79
2023-11-12,hacibey_res,6.91
2023-11-12,hamsi_res,8.668333333333333
2023-11-12,harmanlik_res,7.142916666666667
2023-11-12,hasanbeyli_res,4.14375
2023-11-12,hasanoba_res,5.680833333333333
2023-11-12,havza_res,12.185416666666667
2023-11-12,hilal_2_res,6.105416666666667
2023-11-12,ilgardere_res,6.389583333333333
2023-11-12,incesu_res,10.579166666666667
2023-11-12,intepe_res_ado,6.273333333333333
2023-11-12,intepe_res_demirer,6.273333333333333
2023-11-12,istanbul_res,9.224166666666667
2023-11-12,kalfakoy_res,4.564583333333333
2023-11-12,kandira_res,7.970833333333334
2023-11-12,kangal_res,12.419166666666667
2023-11-12,kanije_res,8.629166666666666
2023-11-12,kapidag_res,6.77625
2023-11-12,karabel_res,11.041666666666666
2023-11-12,karaburun_res,10.8075
2023-11-12,karacabey_res,6.939166666666666
2023-11-12,karacayir_res,13.455416666666666
2023-11-12,karadag_res_gama,9.96875
2023-11-12,karadag_res_turkcell,9.675416666666667
2023-11-12,karadere_res,9.0525
2023-11-12,karakurt_res,8.644166666666667
2023-11-12,karlitepe_res,9.7375
2023-11-12,karova_res,8.26375
2023-11-12,kartaldagi_res,3.3029166666666665
2023-11-12,kavakli_res,5.505416666666666
2023-11-12,keltepe_res,9.719166666666666
2023-11-12,kemerburgaz_res,7.59375
2023-11-12,kinik_res,9.606250000000001
2023-11-12,kirazli_res,4.985833333333333
2023-11-12,kirkagac_res,10.951666666666666
2023-11-12,kiyikoy_res,5.32875
2023-11-12,kiyikoy_res_ecetur,7.237916666666667
2023-11-12,ko_res,10.076666666666666
2023-11-12,kocalar_res,7.55125
